date,headline,label
2017-01-03,RBC Capital Believes AEL Still Has Room to Grow,0.1040402203798294
2017-01-04,"Marsh & McLennan Companies, Inc . (MMC) Position Lowered by Texas Permanent School Fund",-0.18621641397476196
2017-01-05,Pensionfund Dsm Netherlands Lowers stake in Marsh & McLennan Companies (MMC) – Founders Daily,-0.21177883446216583
2017-01-05,Marsh & McLennan Companies to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full,0.0779590755701065
2017-01-05,Marsh & McLennan.united kingdom Regulatory Announcement: Marsh & McLennan Companies to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full,0.09888562560081482
2017-01-05,Marsh & McLennan: to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full,0.05809228494763374
2017-01-05,"Guy Carpenter Reports Moderating Reinsurance Pricing Decline at January 1, 2017 Renewals",0.05846019089221954
2017-01-05,"Marsh & McLennan: Guy Carpenter Reports Moderating Reinsurance Pricing Decline at January 1, 2017 Renewals",0.16958986222743988
2017-01-05,Marsh & McLennan schedules FY results,0.10619758069515228
2017-01-05,"Financial Stocks In Focus – Marsh & McLennan Companies, Inc (NYSE: MMC), Equity Residential (NYSE: EQR), WSNewsPublishers",0.0002456895599607378
2017-01-05,Terrorism insurance calls for high level of vigilance: Guy Carpenter,0.020363185554742813
2017-01-06,"Consensus Notes on Marsh & McLennan Companies, Inc . (NYSE: MMC) – Recall News",0.031238725408911705
2017-01-06,Hartford Financial was Downgraded to a Hold Rating at Credit Suisse,-0.44739603996276855
2017-01-07,"Marsh & McLennan Companies, Inc . (MMC) Shares Sold by Strs Ohio – sleekmoney",-0.15305200219154358
2017-01-07,"43, 207 Shares in Marsh & McLennan Companies, Inc . (MMC) Acquired by united states Financial Portformulas Corp",0.1685127168893814
2017-01-08,"Marsh & McLennan Companies, Inc . (MMC) Stake Raised by Great West Life Assurance Co.Can",0.3042883574962616
2017-01-08,Barclays Believes MMC Still Has Room to Grow – Markets,0.06219935789704323
2017-01-08,Barclays Releases a Hold Rating on Renaissancere Holdings Ltd – Markets,0.2198781669139862
2017-01-09,Marsh & McLennan Companies Announces Pricing of $1 Billion Senior Notes Offering,0.193961963057518
2017-01-09,Marsh & McLennan: Announces Pricing of $1 Billion Senior Notes Offering,0.1741960644721985
