date,headline,label
2017-01-04,"Schroder Investment Management Group Has $10, 043, 000 Stake in Pembina Pipeline Corp . (PBA)",0.009544662199914455
2017-01-04,"The Year Ahead: Ethylene, PDH Capital Projects to Proliferate",0.1743614673614502
2017-01-05,Pembina Pipeline Corporation Declares Common Share Dividend for January and Quarterly Preferred,0.27231159806251526
2017-01-05,Pembina Pipeline Corporation: Declares Common Share Dividend for January and Quarterly Preferred Share Dividends,0.31854546070098877
2017-01-05,Democracy Versus Denial,-0.3062523901462555
2017-01-05,Rays of Hope for 2017,0.2247381955385208
2017-01-06,TSX listed corporate dividends and distributions declared Jan.6,0.146874338388443
2017-01-06,Pembina Pipeline Corporation Receives Approvals for North East British Columbia Expansion,0.23876754939556122
2017-01-06,Pembina Pipeline Corporation Declares Common Share Dividend for January and Quarterly Preferred Share Dividends,0.3300020098686218
2017-01-06,Pembina Pipeline Corp.receives approval for NEBC Expansion project,0.27287259697914124
2017-01-06,Pembina Pipeline Corporation Receives Approvals for North East British Columbia Expansion / PR Newswire united kingdom /,0.24350975453853607
2017-01-06,Pembina NEBC expansion receives regulatory approval,0.1532139629125595
2017-01-06,Pembina Pipeline Corporation Declares Common Share Dividend for January and Quarterly Preferred / PR Newswire united kingdom /,0.25814107060432434
2017-01-06,Painted Pony Petroleum Ltd . (T.PPY) stock message board and forum,0.10676614195108414
2017-01-06,Regional unemployment jumps two points in 2016,0.27326667308807373
2017-01-06,"Daily Dividend Report: ENB, PBA, CNP, COG, COO, SKT",0.14623688161373138
2017-01-07,RBC Capital Reiterates a Hold Rating on Brookfield Renewable Partners – Markets,0.2268896847963333
2017-01-07,RBC Capital Reiterates a Hold Rating on Methanex Corp . – Markets,0.18247932195663452
2017-01-08,Pembina Pipeline Corp . (PBA) Given Average Recommendation of Buy by Brokerages,0.24984699487686157
2017-01-09,Pembina Pipeline receives approval for north,0.2303229570388794
2017-01-09,Thermal imaging pilot project heats up,-0.10910681635141373
2017-01-09,World chemical outlook 2017,0.05964646488428116
2017-01-10,"Nexus Investment Management Inc.Buys Teck Resources Ltd, Valeant Pharmaceuticals International ...",0.17466652393341064
2017-01-10,City gas plan generating concern and confusion,-0.27414971590042114
2017-01-11,Who Will Feed the Dragon ? Alberta Oil Magazine,0.021203787997364998
