date,headline,label
2017-01-01,"Cape Cod Five Cents Savings Bank Has $1, 726, 000 Stake in American Express Company (AXP)",-0.044355954974889755
2017-01-02,"Emerald Acquisition Ltd.Sells 723, 577 Shares of American Express Company (AXP)",-0.016599129885435104
2017-01-02,American Express Company (AXP) Position Increased by California State Teachers Retirement System,0.32642024755477905
2017-01-02,Cross Platform and Mobile Advertising Market Development Trend Analysis with 2016,0.07621821016073227
2017-01-03,South Dakota Investment Council Continues to Hold Stake in American Express Company (AXP),-0.060487158596515656
2017-01-03,American Express Company (AXP) Ex,-0.12475020438432693
2017-01-03,3 Warren Buffett Stocks to Buy at Cheaper Prices Than He Did,0.5051011443138123
2017-01-03,"Among The Big Three, Why Is Visa King ?",0.08401220291852951
2017-01-04,Strs Ohio Raises Stake in American Express Company (AXP),0.22128260135650635
2017-01-04,American Express Plans Live Audio Webcast of the Fourth Quarter 2016 Earnings Conference Call,0.13941220939159393
2017-01-04,Cards and Payments Industry Global Market Briefing 2017,0.12767012417316437
2017-01-04,Orion Stellar Nursery Captured In Stunning New ESO Image,0.3847162127494812
2017-01-04,Lane Kiffin leaving Alabama before next week title game,-0.0637870579957962
2017-01-04,"MARKET SNAPSHOT: Stock Market Ends Near Records, Powered By Auto Sales",-0.012949766591191292
2017-01-04,USA national Coach Bruce Arena raids Galaxy staff for four assistant coaches,0.17105142772197723
2017-01-04,Cro Cop Announces Retirement,-0.12664012610912323
2017-01-04,Branson Man Is One of Two People Killed Over New Year Holiday,-0.476153701543808
2017-01-04,Brock Lesnar Suspended by USADA Following UFC 200 Doping Case,-0.3346961438655853
2017-01-04,Turkish PM Criticises united states for Supporting Syrian Kurds,-0.35704362392425537
2017-01-05,U.S . loses bid to overturn AmEx antitrust decision,-0.2468792349100113
2017-01-05,"Stocks in Concern on New Development: The Blackstone Group L.P . (NYSE: BX), American Express Company (NYSE: AXP)",-0.2198817878961563
2017-01-05,"Ohio State student shot, killed in Columbu first homicide of the year",-0.614203691482544
2017-01-05,Oil Inventorie Spread: Is There More Upside in Oil Prices ?,-0.0037517407909035683
2017-01-05,Set procedures followed in appointment of Army Chief: Parrikar,0.0846564844250679
2017-01-05,Sheriff offers to send inmates to build Trump border wall,-0.030401013791561127
2017-01-05,Will crackdown on cross,-0.28379756212234497
2017-01-05,Faraday Future Release 2.39 Second Vehicle.Can It Challenge Tesla ?,0.13269494473934174
2017-01-05,Children signing away their rights online,0.05887258052825928
2017-01-05,Singapore Private Sector PMI Slows In December,-0.19819849729537964
2017-01-05,Azealia Banks banned from Facebook after Brazil third world freak slur,-0.6290485262870789
2017-01-05,Royal Dutch Shell Plc 16.5% Potential Upside Indicated by Barclays Capital,0.1775941103696823
2017-01-06,"The Lourd Capital LLC Reached $1, 229, 000 position of American Express Co . (AXP)",0.08840781450271606
2017-01-07,Raab & Moskowitz Asset Management LLC Decreases Position in American Express Company (AXP),-0.2270199954509735
2017-01-08,Hermes Investment Management Ltd.Increases Stake in American Express Company (AXP) – sleekmoney,0.03612632676959038
2017-01-08,"No explosives found at Washington State hospital, police give all clear sign",-0.48270127177238464
2017-01-08,"Najee Harris has landed in Alabama, according to report",0.07666351646184921
2017-01-08,Media Blames Truck For Palestinian Terror Attack In Israel,-0.5699106454849243
2017-01-08,Show Us the Replacement !,0.13619248569011688
2017-01-09,Rating Summary: Is American Express (NYSE: AXP) Worth Your Time After BofA Merrill Upgrade ?,0.018012626096606255
2017-01-09,American Express Company (AXP) Shares Bought by Westpac Banking Corp,0.2734840512275696
2017-01-09,Citigroup Inc . (NYSE: C) - Stocks Shining Bright on Wall Street: American Express Company (NYSE: AXP),0.2502654492855072
2017-01-09,Boris Johnson has flown to the U.S . to meet Trump team,-0.13811491429805756
2017-01-09,Google Waymo CEO unveils self,0.08283630013465881
2017-01-09,Shots Reportedly Fired At Ft.Lauderdale Airport,-0.4353868365287781
2017-01-09,Fort Lauderdale gunman meant to unleash rampage,-0.4599880576133728
2017-01-09,"Cuomo announces early voting, automatic and same",0.0568721741437912
2017-01-09,OH woman among those slain during Florida airport attack,-0.531644344329834
2017-01-09,Obama says he advised Trump to trust the U.S . intelligence community,-0.1352105587720871
2017-01-09,"Trump election: United States presidency is not a family business, says Obama",-0.19023962318897247
2017-01-09,Priebus says he thinks Trump accept intelligence community findings,-0.0013792437966912985
2017-01-09,"Active Broker ’ s Choice in Focus: U.S . Bancorp (NYSE: USB), HSBC Holdings plc (NYSE: HSBC)",-0.020890843123197556
2017-01-09,3 Stocks You Can Buy Cheaper Than Warren Buffett Did,0.3074096441268921
2017-01-09,Mr.Market and a Valuation of the Dow For Value Investors,0.0880848616361618
2017-01-10,American Express Company (AXP) Raised to Hold at Vetr Inc .,0.17736786603927612
2017-01-10,American Express Company (AXP) Given Consensus Rating of Hold by Analysts,0.18326885998249054
2017-01-10,What do Analysts suggest for: American Express Company (NYSE: AXP),0.06186049059033394
2017-01-10,Rating to Follow: American Express (NYSE: AXP) Was Upgraded by BofA Merrill,0.12457140535116196
2017-01-10,Rating Alert: Better Rating Was Given to American Express (NYSE: AXP) By a Broker.Lost Perform Rating,0.07852733135223389
2017-01-10,Thailand King Vajiralongkorn asks for constitution to be amended,0.1381572186946869
2017-01-10,American Express Stock: Is Financial Stock Laggard AXP Finally Getting Some Love ?,0.23444734513759613
2017-01-10,Reigning champ extends Dakar lead in Bolivian mud,0.05870862677693367
2017-01-10,Apple pulls New York Times app in China,0.04778927192091942
2017-01-10,Thai King Seeks Revision to Royal Powers Articles in New Constitution,0.11780016124248505
2017-01-10,"Nasdaq hits record, S & P and Dow close in as banks gain",0.1408277302980423
2017-01-10,"For Social Media Crime, Who Ultimately Responsible And Why ?",-0.4531203806400299
2017-01-10,Theresa May warned of financial services exodus unless she provides Brexit certainty,-0.3231026232242584
2017-01-10,Behardien to skipper new,0.12593962252140045
2017-01-10,Iran confirms Saudi invitation to resume pilgrimage,-0.031569577753543854
2017-01-10,Trump Praises Fiat Chrysler And Ford For Investing In America,0.13822849094867706
2017-01-10,"MARKET SNAPSHOT: Dow Takes Another Run At 20, 000 As Nasdaq Aims For 3rd Straight Record",0.2743735909461975
2017-01-10,MARKET SNAPSHOT: Nasdaq Trades In Record Territory As Stocks Edge Higher,0.1525903195142746
2017-01-10,His Majesty advises charter draft amended on provisions about King power,-0.0392596535384655
2017-01-10,MARKET SNAPSHOT: Stocks Struggle For Direction Ahead Of Trump News Conference,0.0006520665483549237
2017-01-10,Global Smart Cards In Healthcare Market Research Report 2017 by QYResearch 2017,0.19952510297298431
2017-01-10,"MARKET SNAPSHOT: Nasdaq Aims For 3rd Straight Record, But Dow Slips In Race To 20, 000",0.14307324588298798
2017-01-10,Turkey Supports Turkish Lira After It Depreciates To Record Low Level,-0.192276269197464
2017-01-10,"Smart Cards Industrial and Market studies (Contact, Contactless, Dual",0.14009720087051392
2017-01-10,IRS Looking for People to Help Others Prepare Their Taxes,-0.07356788963079453
2017-01-10,Japan Takeda to acquire United States cancer drugmaker for over $5bn,0.2399476319551468
2017-01-11,"The Warranty Group, Inc.Appoints Alejandra Calatayud as Executive Vice President, Latin America",-0.1090419664978981
2017-01-11,"The Warranty Group, Inc.Appoints Alejandra Calatayud as Executive Vice President, Latin America – SAT Press Releases",-0.1740567684173584
2017-01-11,"Global Smart Cards In Healthcare Market By Revenue, Share, Demand & Forecast Till 2021",0.307094007730484
2017-01-11,The New York Times Company,0.03233400359749794
2017-01-11,California man charged with attempted murder of United States diplomat in Mexico,-0.7470793128013611
2017-01-11,Trump rally makes stock options great again for some CEOs,0.2814697027206421
2017-01-12,American Express Company (AXP) Shares Sold by FineMark National Bank & Trust,-0.11675553768873215
2017-01-12,New Market Report: Cards Global Market Briefing 2017 2017,0.06291230767965317
2017-01-12,"The Warranty Group, Inc.Appoints Alejandra Calatayud as Executive Vice President, Latin America – Military Technologies",-0.07616259157657623
2017-01-12,American Express (NYSE: AXP) - Stocks Rallying on Profitability Valuation: First Horizon National (NYSE: FHN),0.2543761730194092
2017-01-12,NRF Brings Innovative Leaders to Retail BIG Show 2017,0.3748109042644501
2017-01-12,NRF Brings Innovative Leaders To Retail BIG Show 2017,0.3748109042644501
2017-01-12,"Seth Eggessa, Ugandan",0.045665327459573746
2017-01-13,American Express Company (AXP) Shares Sold by Birinyi Associates Inc .,-0.16194598376750946
2017-01-13,American Express Company (AXP) Stake Cut by Whittier Trust Co.of Nevada Inc .,-0.1950802206993103
2017-01-13,"American Express Company ’ s (AXP) Buy Rating Reaffirmed at Oppenheimer Holdings, Inc .",0.32931777834892273
2017-01-13,New Study: Cards And Payments Global Market Briefing 2017 2017,0.014311887323856354
2017-01-13,American Express Co (AXP),0.020170319825410843
2017-01-14,Russia Plans To Decriminalise Domestic Violence,-0.41060250997543335
2017-01-14,Clemson Wins National Championship,0.2819540798664093
2017-01-14,South Dakota corn and soybean crops set records in 2016,-0.3213360011577606
2017-01-14,"Dow 30 Stock Roundup: American Express Buys InAuth, Visa Inks Deal with Wal",0.2117760181427002
2017-01-14,MARKET SNAPSHOT: Stocks Need Earnings To Be Flawless To Keep Trump Rally Going,0.1388121247291565
2017-01-14,"LJ Country Day QB drops Arizona, signs with Oregon",-0.09712020307779312
2017-01-14,New Mexico Leaders Outraged Over EPA Response To Claims,-0.3218488395214081
2017-01-14,Manchester United star says he has conquered England,0.054527804255485535
2017-01-14,Hot Performer of the day: Century Aluminum Co . (NASDAQ: CENX),0.26491087675094604
2017-01-14,Avs acquire Girard from Preds for McLeod,0.1640119105577469
2017-01-14,Iowa State events will honor Martin Luther King Jr.throughout January,0.32925695180892944
2017-01-14,"Marissa Mayer Leaving Yahoo After Verizon Takes Over, Company Says",-0.2511242926120758
2017-01-14,"Nintendo Switch Presentation Reveals Release Date, Price, and First Games",0.15169085562229156
2017-01-16,"Safe Haven Investment Portfolio Stocks: Regions Financial (NYSE: RF), American Express (NYSE: AXP)",0.05908217281103134
2017-01-16,MARKET SNAPSHOT: Stocks May Need A Flawless Earnings Season To Keep Trump Rally Going,0.13009890913963318
2017-01-16,Arbitration Agreements Front and Center: United States Supreme Court Set to Resolve Ongoing Row over Legality of Class Action Waivers,-0.09457061439752579
2017-01-17,Nicholas Hoffman & Company LLC.Sells 94 Shares of American Express Company (AXP),0.1603684276342392
2017-01-17,Antonio Brown streams Mike Tomlin calling Patriots asshole to Facebook Live,-0.202808678150177
2017-01-17,Ethics commissioner investigates vacation of Trudeau family,-0.18279992043972015
2017-01-17,American Express (NYSE: AXP) Stock Rating Upgraded to Overweight by JPMorgan from Neutral – Octafinance,0.43944576382637024
2017-01-18,American Express Company (AXP) Shares Sold by Outfitter Advisors LTD .,-0.14586971700191498
2017-01-18,"Narwhal Capital Management Has $1, 589, 000 Position in American Express Company (AXP)",0.12140960991382599
2017-01-18,People Choice Livestream: How to watch the awards show,0.1660536378622055
2017-01-18,"Market Close Report: NASDAQ trading volume joins the top ten ranking for the year.NASDAQ Composite Index closes at 5, 555.65",0.2259341925382614
2017-01-18,Dow Jones Industrial Average Makes It Four Losses In a Row,-0.27899104356765747
2017-01-18,Thomas Cook holidaymakers to be returned from Gambia,0.19048571586608887
2017-01-18,Isaiah Briscoe draws praise of Howland,0.02891472727060318
2017-01-18,Should You Buy American Express (AXP) Ahead of Earnings ?,0.09525129199028015
2017-01-18,American Express (AXP) Q4 Earnings: A Beat in the Cards ?,0.1346965730190277
2017-01-18,Global Smart Cards in Healthcare Market by Type & Region Analysis 2024,0.23775038123130798
2017-01-18,Pension Funds May Need Gold before It Too Late,-0.03157579153776169
2017-01-18,Pension Funds Need Gold before It Too Late,-0.011207155883312225
2017-01-18,MARKET SNAPSHOT: Dow Logs 4,-0.0018132664263248444
2017-01-18,Pension Funds Need Gold,0.15017153322696686
2017-01-19,AMERICAN EXPRESS CO: Regulation FD Disclosure (form 8,0.09132561832666397
2017-01-19,"Earnings Reaction History: American Express Company, 66.7% Follow",0.040942542254924774
2017-01-19,American Express Company (AXP) Earnings Preview,0.08473138511180878
2017-01-19,Earnings Preview: What To Expect From American Express Today,0.0519849918782711
2017-01-19,American Express: AmEx profit misses estimates on higher marketing spend,-0.2661169767379761
2017-01-19,Futures flat as countdown to Trump inauguration begins,0.05389241874217987
2017-01-19,President Barack Obama Says The Press Is Needed For Democracy To Work,-0.014390869997441769
2017-01-19,U.S . stocks set to open slightly lower,-0.15162166953086853
2017-01-19,Australia Test series: Sriram Sridharan to be Australia spin consultant,0.13236020505428314
2017-01-19,"MARKET SNAPSHOT: Dow Industrials On Track For A Fifth Down Day In A Row, But Netflix Leaps",0.18228060007095337
2017-01-19,American Express Q4 Profit Down,-0.17373450100421906
2017-01-19,"Circus saw a decline for years, Ringling executives say",-0.37986788153648376
2017-01-19,Supreme Court sets a date for Brexit ruling,-0.07305850088596344
2017-01-19,Serena Williams: It important to spread the message of equality,0.1583249270915985
2017-01-19,2016 was the hottest year on record globally and for Huntsville,0.3694477677345276
2017-01-19,MARKET SNAPSHOT: Stock Futures Pare Losses After Draghi Dovish Remarks,-0.25141096115112305
2017-01-19,"MARKET SNAPSHOT: Dow Industrials On Track For A Fifth Down Day In A Row, But Netflix, CSX Leap",0.056118085980415344
2017-01-19,Wall Street flat as countdown to Trump swearing,-0.012876381166279316
2017-01-19,Rangoon song: kangana & shahid bold romance,0.3797488510608673
2017-01-19,May says she and Taoiseach on a single page on Border,-0.16435939073562622
2017-01-19,Panesar to work with Australia spinners ahead of India tour,0.15199556946754456
2017-01-19,MARKET SNAPSHOT: Dow Struggles To End 4,-0.06282664835453033
2017-01-19,MARKET SNAPSHOT: Dow Under Pressure For Fifth Straight Session,-0.04704166203737259
2017-01-19,MARKET SNAPSHOT: Dow On Track For Fifth Drop ; Treasury Secretary Confirmation In Focus,0.02068055421113968
2017-01-19,Locals have mixed feelings about Ringling Bros.Circus closing,-0.46284741163253784
2017-01-19,Assange says would go to united states only if rights guaranteed,-0.17494632303714752
2017-01-19,Novak Djokovic knocked out of Australian Open by Denis Istomin,-0.30661335587501526
